"targetId","targetName","comparatorId","comparatorName","targetSubjects","comparatorSubjects","targetSubjectsWithBp","comparatorSubjectsWithBp","covariateId","beforeMatchingMeanTarget","beforeMatchingMeanComparator","beforeMatchingSumTarget","beforeMatchingSumComparator","beforeMatchingSd","afterMatchingMeanTarget","afterMatchingMeanComparator","afterMatchingSumTarget","afterMatchingSumComparator","afterMatchingSd","covariateName","beforeMatchingStdDiff","afterMatchingStdDiff","targetType","comparatorType"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",7390,84635,6615,69981,3012888,83.5674981103553,81.1831211328789,552799,5681276,13.7980064965848,81.6914436255856,81.0994634431183,552799,5681276,14.1171954765907,"BP diastolic",0.172805903379339,0.0419332709141078,"Combination","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",7390,84635,6615,69981,3004249,139.955857898715,139.882896786271,925808,9789145,20.8218311860471,139.852799535127,139.875991376749,925808,9789145,21.4209921443565,"BP systolic",0.00350406800403707,-0.00108266888227625,"Combination","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",33868,84667,27261,70011,3012888,77.8031987087781,81.183214066361,2120993,5683718,14.018978666621,79.8746173705629,79.8783374318177,2120993,5683718,14.0965562149233,"BP diastolic",-0.241102824817807,-0.00026389858615768,"Combination","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",33868,84667,27261,70011,3004249,137.264333663475,139.882804130779,3741963,9793335,22.0318321979859,138.799804687024,139.112319416013,3741963,9793335,21.9671526755285,"BP systolic",-0.118849419502366,-0.0142264559091845,"Combination","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",111330,84667,92476,70011,3012888,78.0577663393745,81.183214066361,7218470,5683718,14.4338510520248,79.2600856344062,79.171903454701,7218470,5683718,14.5216505591977,"BP diastolic",-0.216535955353927,0.00607246258582629,"Combination","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",111330,84667,92476,70011,3004249,135.648849431204,139.882804130779,12544263,9793335,22.3963489181873,137.289818905592,138.629281385806,12544263,9793335,22.5184435567217,"BP systolic",-0.189046648408724,-0.0594829068376834,"Combination","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",227898,84667,199140,70011,3012888,84.6262779953801,81.183214066361,16852477,5683718,14.3275655046582,83.7655701390588,83.0531438269211,16852477,5683718,14.584373863679,"BP diastolic",0.240310465019317,0.0488486045953546,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",227898,84667,199140,70011,3004249,143.274163904791,139.882804130779,28531617,9793335,21.3495506595793,142.478923053736,141.705232065562,28531617,9793335,21.6041864261408,"BP systolic",0.158849234257279,0.0358120862740821,"Single","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",7390,34201,6615,27841,3012888,83.5674981103553,80.0675263101182,552799,2229160,13.41578859516,81.1600091560441,80.2570489555578,552799,2229160,13.7711162382318,"BP diastolic",0.260884537305528,0.0655691365075711,"Combination","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",7390,34201,6615,27841,3004249,139.955857898715,139.088718077655,925808,3872369,20.1429548563603,139.903581305013,139.228660715828,925808,3872369,20.766316436663,"BP systolic",0.0430492858293821,0.0325007370105041,"Combination","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",111330,34211,92476,27848,3004249,135.648849431204,139.088121229532,12544263,3873326,21.7665982873785,136.544362430498,137.691056635417,12544263,3873326,22.1111274022242,"BP systolic",-0.158006857705562,-0.05186050372099,"Combination","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",111330,34211,92476,27848,3012888,78.0577663393745,80.06636024131,7218470,2229688,14.068808891461,78.6062476863547,78.042329191076,7218470,2229688,14.1905954078423,"BP diastolic",-0.142769293223859,0.039738888966358,"Combination","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",33868,34211,27261,27848,3012888,77.8031987087781,80.06636024131,2120993,2229688,13.6428402573507,78.944481041436,78.5207959497724,2120993,2229688,13.6219777071001,"BP diastolic",-0.165886390945058,0.0311030527852622,"Combination","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",33868,34211,27261,27848,3004249,137.264333663475,139.088121229532,3741963,3873326,21.3913530693859,138.296762634726,138.303824996582,3741963,3873326,21.4356936267903,"BP systolic",-0.0852581676409494,-0.000329467381803282,"Combination","Combination"
5,"Beta blockers - cardioselective",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",345344,34211,283842,27848,3004249,136.455630244995,139.088121229532,38731839,3873326,20.9190433059302,136.624100250705,138.348276171491,38731839,3873326,21.2713476937091,"BP systolic",-0.125841844009664,-0.0810562614843509,"Single","Combination"
5,"Beta blockers - cardioselective",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",345344,34211,283842,27848,3012888,80.4048449489505,80.06636024131,22822272,2229688,13.9193890042586,80.396972088381,80.1035579431776,22822272,2229688,14.1315602010596,"BP diastolic",0.0243174975235584,0.0207630396805989,"Single","Combination"
15,"Thiazide or thiazide-like diuretics",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",234274,34211,204981,27848,3012888,86.5890936233114,80.06636024131,17749119,2229688,13.2978748101231,85.7338955654183,84.4564171937229,17749119,2229688,13.6968142804168,"BP diastolic",0.490509459228475,0.0932682845471517,"Single","Combination"
15,"Thiazide or thiazide-like diuretics",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",234274,34211,204981,27848,3004249,142.819812567994,139.088121229532,29275348,3873326,19.7564555749047,142.23931188874,141.426880295031,29275348,3873326,20.053734900977,"BP systolic",0.188884657185295,0.040512732302536,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",207095,34211,173215,27848,3012888,82.6161764281384,80.06636024131,14310361,2229688,13.3446908299708,82.1394408482948,81.6467601579524,14310361,2229688,13.326148889421,"BP diastolic",0.191073455302677,0.0369709729668034,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",207095,34211,173215,27848,3004249,139.505071731663,139.088121229532,24164371,3873326,20.0950991143803,139.218769302699,139.257562903316,24164371,3873326,20.1126541508019,"BP systolic",0.0207488651714507,-0.00192881557677729,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",51870,34209,41755,27846,3004249,135.16867441025,139.088881706529,5643968,3873069,20.7658698850284,136.624632529029,138.287609928508,5643968,3873069,20.9172689822444,"BP systolic",-0.188781270323996,-0.0795026062384276,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",51870,34209,41755,27846,3012888,78.7041551909951,80.067729655965,3286292,2229566,13.9223472539763,79.2897048606565,79.0108159846027,3286292,2229566,13.9843831491863,"BP diastolic",-0.0979414203722302,0.0199428800740508,"Single","Combination"
2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",84667,34211,70011,27848,3012888,81.183214066361,80.06636024131,5683718,2229688,14.167581433904,80.8243817565733,80.716371800491,5683718,2229688,14.2107928933679,"BP diastolic",0.0788316502898884,0.00760055803309134,"Combination","Combination"
2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",84667,34211,70011,27848,3004249,139.882804130779,139.088121229532,9793335,3873326,21.4051997692103,139.683634693227,139.432616826703,9793335,3873326,21.4631093802627,"BP systolic",0.0371256942152346,0.0116953169308293,"Combination","Combination"
1,"ACE inhibitors",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",737065,34211,645475,27848,3012888,84.2173112823889,80.06636024131,54360169,2229688,13.5617377003818,83.7744162185925,83.4253206306751,54360169,2229688,13.7475019562332,"BP diastolic",0.306078109810523,0.0253933833964031,"Single","Combination"
1,"ACE inhibitors",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",737065,34211,645475,27848,3004249,140.681027150548,139.088121229532,90806086,3873326,20.2747586155431,140.391338754026,140.440666448393,90806086,3873326,20.3415710146295,"BP systolic",0.0785659622993063,-0.00242496974945914,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",227898,34211,199140,27848,3012888,84.6262779953801,80.06636024131,16852477,2229688,13.9597442928833,83.9221550339264,82.7318490193321,16852477,2229688,14.3384954831002,"BP diastolic",0.326647656174823,0.0830147079236553,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",227898,34211,199140,27848,3004249,143.274163904791,139.088121229532,28531617,3873326,20.687959529757,142.694940679036,140.915914524952,28531617,3873326,21.0156441135468,"BP systolic",0.20234197912258,0.0846524686311221,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",51870,38788,41755,32007,3004249,135.16867441025,138.468272565376,5643968,4431954,21.608831379274,136.08895899189,137.764226642414,5643968,4431954,21.545319099646,"BP systolic",-0.152696742235253,-0.0777555274431776,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",51870,38788,41755,32007,3012888,78.7041551909951,78.1216921298466,3286292,2500441,14.2340988024341,78.39190929136,78.6442126130783,3286292,2500441,14.2301411781903,"BP diastolic",0.0409202626195693,-0.0177302051019006,"Single","Combination"
2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",34211,38789,27848,32008,3012888,80.06636024131,78.1218757810547,2229688,2500525,14.109579480897,78.6806171828829,79.0308930825032,2229688,2500525,14.1190173957829,"BP diastolic",0.137813069687007,-0.0248088014768643,"Combination","Combination"
2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",34211,38789,27848,32008,3004249,139.088121229532,138.468257935516,3873326,4432092,21.58916796839,138.646542116218,138.764520945153,3873326,4432092,21.687725221667,"BP systolic",0.0287117731875161,-0.00543988951025369,"Combination","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",111330,38789,92476,32008,3004249,135.648849431204,138.468257935516,12544263,4432092,22.5722405018364,136.358390150989,137.558857755156,12544263,4432092,22.5310466882268,"BP systolic",-0.124906010286527,-0.053280596360146,"Combination","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",111330,38789,92476,32008,3012888,78.0577663393745,78.1218757810547,7218470,2500525,14.3769233716218,78.130812777844,78.2561769213862,7218470,2500525,14.2806568504391,"BP diastolic",-0.0044591906086629,-0.00877859785128677,"Combination","Combination"
2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",84667,38789,70011,32008,3012888,81.183214066361,78.1218757810547,5683718,2500525,14.4735933926352,80.1183195508802,79.9360199266917,5683718,2500525,14.421770655435,"BP diastolic",0.211511972338811,0.0126405854415506,"Combination","Combination"
2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",84667,38789,70011,32008,3004249,139.882804130779,138.468257935516,9793335,4432092,22.2239469363216,139.474949315656,139.246733855932,9793335,4432092,22.1103140921805,"BP systolic",0.0636496388025233,0.0103216742544833,"Combination","Combination"
15,"Thiazide or thiazide-like diuretics",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",234274,38789,204981,32008,3012888,86.5890936233114,78.1218757810547,17749119,2500525,13.6234362946629,85.3058864328312,83.8396887068701,17749119,2500525,13.8526048269474,"BP diastolic",0.621518511124376,0.105842745409795,"Single","Combination"
15,"Thiazide or thiazide-like diuretics",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",234274,38789,204981,32008,3004249,142.819812567994,138.468257935516,29275348,4432092,20.6407067987465,142.022674439822,141.021777417801,29275348,4432092,20.6267991806005,"BP systolic",0.210823915813883,0.0485241075582171,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",207095,38789,173215,32008,3012888,82.6161764281384,78.1218757810547,14310361,2500525,13.6691373303709,81.7932894903702,81.0108986354969,14310361,2500525,13.3849575786957,"BP diastolic",0.32879182778404,0.058452994734821,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",207095,38789,173215,32008,3004249,139.505071731663,138.468257935516,24164371,4432092,20.9650721125735,139.164766972999,139.004759116832,24164371,4432092,20.5634747648113,"BP systolic",0.0494543396073035,0.00778116821197822,"Single","Combination"
5,"Beta blockers - cardioselective",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",345344,38789,283842,32008,3012888,80.4048449489505,78.1218757810547,22822272,2500525,14.2307389920871,80.1472739379165,80.4161967857881,22822272,2500525,14.2152577034808,"BP diastolic",0.160425201331088,-0.0189179016997873,"Single","Combination"
5,"Beta blockers - cardioselective",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",345344,38789,283842,32008,3004249,136.455630244995,138.468257935516,38731839,4432092,21.7560937004789,136.445433537423,138.365854750454,38731839,4432092,21.5014963622785,"BP systolic",-0.0925086882888525,-0.0893157006691236,"Single","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",33868,38789,27261,32008,3004249,137.264333663475,138.468257935516,3741963,4432092,22.2106106716534,138.112092865379,137.821491149374,3741963,4432092,22.1920077124407,"BP systolic",-0.0542049153820594,0.0130948817146469,"Combination","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",33868,38789,27261,32008,3012888,77.8031987087781,78.1218757810547,2120993,2500525,13.9603593183206,78.1011309714381,77.7656888822436,2120993,2500525,13.9438574662127,"BP diastolic",-0.0228272829524107,0.024056620630791,"Combination","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",7390,38775,6615,31998,3012888,83.5674981103553,78.1220076254766,552799,2499748,13.7393751526569,79.4371320970177,78.7110804255718,552799,2499748,14.3202625387114,"BP diastolic",0.396341931446979,0.050701002826115,"Combination","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",7390,38775,6615,31998,3004249,139.955857898715,138.466372898306,925808,4430647,21.0105577500868,138.740370793402,138.662700373615,925808,4430647,22.2073571759774,"BP systolic",0.0708922161003913,0.00349750846853471,"Combination","Combination"
1,"ACE inhibitors",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",737065,38789,645475,32008,3012888,84.2173112823889,78.1218757810547,54360169,2500525,13.8811120398543,83.698135836078,83.0688182263311,54360169,2500525,13.7658214487164,"BP diastolic",0.439117232382642,0.0457159503405869,"Single","Combination"
1,"ACE inhibitors",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",737065,38789,645475,32008,3004249,140.681027150548,138.468257935516,90806086,4432092,21.1373384603449,140.395650501417,140.539696464699,90806086,4432092,20.8608869207604,"BP systolic",0.104685328249023,-0.0069050737789356,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",227898,38789,199140,32008,3012888,84.6262779953801,78.1218757810547,16852477,2500525,14.270213829222,83.5233734372086,81.9997699376704,16852477,2500525,14.4404394213357,"BP diastolic",0.45580271551404,0.105509496981584,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",227898,38789,199140,32008,3004249,143.274163904791,138.468257935516,28531617,4432092,21.5339942828427,142.550616369417,140.548864291675,28531617,4432092,21.5843412997513,"BP systolic",0.223177637467082,0.0927409389029871,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",227881,14861,199125,11998,3012888,84.6263502824859,77.4455742623771,16851222,929192,14.0330587862212,84.0007665166327,81.3114596533297,16851222,929192,14.3309846831711,"BP diastolic",0.511704264159393,0.187656809546449,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",227881,14861,199125,11998,3004249,143.273807909605,135.948324720787,28529397,1631108,21.0481004316707,142.765000830966,139.411349829024,28529397,1631108,21.2824912141051,"BP systolic",0.348035358943614,0.15757793428426,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",207086,14861,173207,11998,3012888,82.6160720987027,77.4455742623771,14309682,929192,13.42130823631,82.0836029802092,80.0582127588188,14309682,929192,13.1361238805015,"BP diastolic",0.385245442939561,0.154184768643721,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",207086,14861,173207,11998,3004249,139.504898762752,135.948324720787,24163225,1631108,20.4658223220184,139.107986113758,137.187535138482,24163225,1631108,19.9760500911032,"BP systolic",0.173781145267684,0.0961376731895662,"Single","Combination"
2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",84662,14861,70006,11998,3012888,81.1831842984887,77.4455742623771,5683310,929192,14.2397916028847,80.4712747795333,79.2324785385242,5683310,929192,14.1785108005236,"BP diastolic",0.262476456141006,0.0873713931200273,"Combination","Combination"
2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",84662,14861,70006,11998,3004249,139.882081535868,135.948324720787,9792585,1631108,21.753476739111,139.377654506084,137.810476168548,9792585,1631108,21.6376829038503,"BP systolic",0.18083347605806,0.0724281959625784,"Combination","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",33866,14861,27259,11998,3004249,137.26541692652,135.948324720787,3741718,1631108,21.7400194463038,137.287096966882,135.897406271652,3741718,1631108,21.6450154041725,"BP systolic",0.0605837639191642,0.0642037286312922,"Combination","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",33866,14861,27259,11998,3012888,77.8021204006016,77.4455742623771,2120808,929192,13.7173207721314,78.0450291195117,76.753528383547,2120808,929192,13.6424158239335,"BP diastolic",0.0259924036295006,0.0946680377311864,"Combination","Combination"
2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",38788,14861,32007,11998,3004249,138.468272565376,135.948324720787,4431954,1631108,21.9346508990287,138.106105559661,136.633126809733,4431954,1631108,22.1189171858191,"BP systolic",0.114884337853816,0.0665936192786379,"Combination","Combination"
2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",38788,14861,32007,11998,3012888,78.1216921298466,77.4455742623771,2500441,929192,14.1821911058066,78.1382952562244,77.0220475344497,2500441,929192,14.3252319743494,"BP diastolic",0.0476737242098441,0.077921790290967,"Combination","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",51870,14861,41755,11998,3012888,78.7041551909951,77.4455742623771,3286292,929192,13.9962110577083,78.5933715165606,78.0733140777059,3286292,929192,13.967765598675,"BP diastolic",0.0899229743984801,0.037232686586898,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",51870,14861,41755,11998,3004249,135.16867441025,135.948324720787,5643968,1631108,21.1244270553158,135.365702909089,136.052375041046,5643968,1631108,21.2060175580351,"BP systolic",-0.0369075245683559,-0.0323810036503812,"Single","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",111324,14861,92470,11998,3012888,78.0578133448686,77.4455742623771,7218006,929192,14.1416952706295,78.1072483299235,76.9645012511661,7218006,929192,14.2828675486673,"BP diastolic",0.0432931887425889,0.080008238882259,"Combination","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",111324,14861,92470,11998,3004249,135.649313290797,135.948324720787,12543492,1631108,22.1093619012145,135.838601352032,135.378840024591,12543492,1631108,22.2044981800077,"BP systolic",-0.0135241998989283,0.0207057742856278,"Combination","Combination"
1,"ACE inhibitors",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",737034,14861,645448,11998,3012888,84.2174505149911,77.4455742623771,54357985,929192,13.6371647371957,83.6974084528941,81.6208525983253,54357985,929192,13.674936407943,"BP diastolic",0.496575086032627,0.151851225674636,"Single","Combination"
1,"ACE inhibitors",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",737034,14861,645448,11998,3004249,140.681236908318,135.948324720787,90802423,1631108,20.6420641923798,140.286917871503,138.224285898531,90802423,1631108,20.2612568102478,"BP systolic",0.229284830403654,0.101801778255349,"Single","Combination"
2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",34209,14861,27846,11998,3012888,80.067729655965,77.4455742623771,2229566,929192,13.8692728325772,79.2768257699885,78.5634834302999,2229566,929192,13.8016372378113,"BP diastolic",0.189062211497402,0.0516853419197503,"Combination","Combination"
2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",34209,14861,27846,11998,3004249,139.088881706529,135.948324720787,3873069,1631108,21.1047072608529,138.57934405127,137.438276379513,3873069,1631108,21.0656649599507,"BP systolic",0.148808365210893,0.0541671802872616,"Combination","Combination"
15,"Thiazide or thiazide-like diuretics",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",234260,14861,204967,11998,3012888,86.5889387072065,77.4455742623771,17747875,929192,13.3748529604038,85.8893022143079,82.8140428308217,17747875,929192,13.6624375188865,"BP diastolic",0.683623548752153,0.225088632920373,"Single","Combination"
15,"Thiazide or thiazide-like diuretics",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",234260,14861,204967,11998,3004249,142.819190406261,135.948324720787,29273221,1631108,20.1329031585636,142.322560698799,139.566461304933,29273221,1631108,20.2319910911206,"BP systolic",0.341275454978345,0.136224822433608,"Single","Combination"
5,"Beta blockers - cardioselective",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",345334,14861,283832,11998,3012888,80.4049120606556,77.4455742623771,22821487,929192,13.9928716634808,80.265297446345,79.0228763463698,22821487,929192,13.9969714267527,"BP diastolic",0.211488954479726,0.0887635662097972,"Single","Combination"
5,"Beta blockers - cardioselective",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",345334,14861,283832,11998,3004249,136.455914061839,135.948324720787,38730555,1631108,21.2751839947217,136.409309123689,136.218226739354,38730555,1631108,21.2178984997141,"BP systolic",0.0238582820801239,0.00900571676960823,"Single","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",7390,14855,6615,11992,3012888,83.5674981103553,77.4422948632422,552799,928688,13.4919166886846,79.6212990649723,78.5811239054735,552799,928688,13.8525703415872,"BP diastolic",0.453990592178067,0.0750889642751759,"Combination","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",7390,14855,6615,11992,3004249,139.955857898715,135.943128752502,925808,1630230,20.5115059491839,138.017566567867,136.572372922583,925808,1630230,20.7551408871841,"BP systolic",0.195633083019583,0.0696306352792053,"Combination","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",51870,6379,41755,5103,3012888,78.7041551909951,77.0638839898099,3286292,393257,13.8889767761426,78.5728488907111,78.7222839784211,3286292,393257,14.0781122924971,"BP diastolic",0.118098779170163,-0.0106147105950857,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",51870,6379,41755,5103,3004249,135.16867441025,137.222026259063,5643968,700244,21.1761356481272,135.315868904811,137.19733486985,5643968,700244,21.5307546315315,"BP systolic",-0.0969653709691175,-0.0873850451244286,"Single","Combination"
