"targetId","targetName","comparatorId","comparatorName","covariateId","beforeMatchingMeanTarget","beforeMatchingMeanComparator","beforeMatchingSumTarget","beforeMatchingSumComparator","beforeMatchingSd","afterMatchingMeanTarget","afterMatchingMeanComparator","afterMatchingSumTarget","afterMatchingSumComparator","afterMatchingSd","covariateName","beforeMatchingStdDiff","afterMatchingStdDiff","targetType","comparatorType"
10,"Dihydropyridine calcium channel blockers (dCCB)",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",3012888,84.6262779953801,81.183214066361,16852477,5683718,14.3275655046582,83.7043657157507,84.0833509514178,16806612,5669144,14.4141792051389,"BP diastolic",0.240310465019317,-0.0262925297565292,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",3004249,143.274163904791,139.882804130779,28531617,9793335,21.3495506595793,142.349577823332,142.846439452725,28453628,9768116,21.1615067439679,"BP systolic",0.158849234257279,-0.0234795015026307,"Single","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",3012888,83.5674981103553,80.0675263101182,552799,2229160,13.41578859516,80.2654212194024,80.8600956543288,550316,2223615,13.8127504241528,"BP diastolic",0.260884537305528,-0.0430525722007249,"Combination","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",3004249,139.955857898715,139.088718077655,925808,3872369,20.1429548563603,139.310384876927,139.394531046507,921541,3862539,20.9229757659391,"BP systolic",0.0430492858293821,-0.00402171137227429,"Combination","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",3004249,135.648849431204,139.088121229532,12544263,3873326,21.7665982873785,136.524153381122,136.966907570813,12497818,3863239,22.5773698315986,"BP systolic",-0.158006857705562,-0.0196105300569896,"Combination","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",3012888,78.0577663393745,80.06636024131,7218470,2229688,14.068808891461,78.5418727322963,77.9771398034586,7192296,2224021,14.2196869805217,"BP diastolic",-0.142769293223859,0.0397148635980005,"Combination","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",3012888,77.8031987087781,80.06636024131,2120993,2229688,13.6428402573507,78.8072921510134,78.7285460044217,2112636,2224021,13.6260212194631,"BP diastolic",-0.165886390945058,0.00577910054031586,"Combination","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",3004249,137.264333663475,139.088121229532,3741963,3873326,21.3913530693859,138.205922565526,138.348633494533,3727427,3863239,21.403696091467,"BP systolic",-0.0852581676409494,-0.00666758341164273,"Combination","Combination"
5,"Beta blockers - cardioselective",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",3004249,136.455630244995,139.088121229532,38731839,3873326,20.9190433059302,136.675220787224,136.61685157892,38516248,3863239,21.3738979757128,"BP systolic",-0.125841844009664,0.00273086398981323,"Single","Combination"
5,"Beta blockers - cardioselective",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",3012888,80.4048449489505,80.06636024131,22822272,2229688,13.9193890042586,80.3773487808653,80.0960708643326,22698362,2224021,14.0229602163931,"BP diastolic",0.0243174975235584,0.0200583836930459,"Single","Combination"
15,"Thiazide or thiazide-like diuretics",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",3012888,86.5890936233114,80.06636024131,17749119,2229688,13.2978748101231,85.8068653205391,86.2023155012175,17718981,2224021,13.4861293118104,"BP diastolic",0.490509459228475,-0.0293227338649378,"Single","Combination"
15,"Thiazide or thiazide-like diuretics",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",3004249,142.819812567994,139.088121229532,29275348,3873326,19.7564555749047,142.316498790231,142.446976679642,29225466,3863239,19.5863968781632,"BP systolic",0.188884657185295,-0.00666165861044877,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",3012888,82.6161764281384,80.06636024131,14310361,2229688,13.3446908299708,82.2382141055599,82.0536754459733,14271464,2224021,13.1287409251933,"BP diastolic",0.191073455302677,0.0140560820445842,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",3004249,139.505071731663,139.088121229532,24164371,3873326,20.0950991143803,139.387099775831,138.886009320372,24097916,3863239,19.8722652986739,"BP systolic",0.0207488651714507,0.0252155679248413,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",3004249,135.16867441025,139.088881706529,5643968,3873069,20.7658698850284,137.032307588463,137.737427652295,5561676,3863239,20.8551543119214,"BP systolic",-0.188781270323996,-0.0338103498677606,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",3012888,78.7041551909951,80.067729655965,3286292,2229566,13.9223472539763,79.3188822340724,79.080948363741,3238680,2224021,13.9178861535598,"BP diastolic",-0.0979414203722302,0.0170955465295664,"Single","Combination"
2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",3012888,81.183214066361,80.06636024131,5683718,2229688,14.167581433904,80.8331212156267,80.9776343708275,5669144,2224021,14.3479792130193,"BP diastolic",0.0788316502898884,-0.010072021505973,"Combination","Combination"
2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",3004249,139.882804130779,139.088121229532,9793335,3873326,21.4051997692103,139.612374299081,139.762319406096,9768116,3863239,21.7091177360794,"BP systolic",0.0371256942152346,-0.00690701063204215,"Combination","Combination"
1,"ACE inhibitors",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",3012888,84.2173112823889,80.06636024131,54360169,2229688,13.5617377003818,84.0443594413462,84.307893070803,54255388,2224021,13.614637686818,"BP diastolic",0.306078109810523,-0.0193566391937064,"Single","Combination"
1,"ACE inhibitors",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",3004249,140.681027150548,139.088121229532,90806086,3873326,20.2747586155431,140.597872332137,140.425711829819,90629153,3863239,20.2576512443802,"BP systolic",0.0785659622993063,0.00849854211828781,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",3012888,84.6262779953801,80.06636024131,16852477,2229688,13.9597442928833,84.0325887868156,84.4748326474419,16806612,2224021,14.3588129372291,"BP diastolic",0.326647656174823,-0.0307994722516161,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",3004249,143.274163904791,139.088121229532,28531617,3873326,20.687959529757,142.693131438816,143.006978681142,28453628,3863239,20.8287325361272,"BP systolic",0.20234197912258,-0.0150679952216108,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3004249,135.16867441025,138.468272565376,5643968,4431954,21.608831379274,136.66551713476,137.081801081969,5561676,4411272,21.5139020158412,"BP systolic",-0.152696742235253,-0.0193495325442413,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3012888,78.7041551909951,78.1216921298466,3286292,2500441,14.2340988024341,78.3512800563788,78.5730470923558,3238680,2489099,14.1954235749866,"BP diastolic",0.0409202626195693,-0.0156224317510143,"Single","Combination"
2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3012888,80.06636024131,78.1218757810547,2229688,2500525,14.109579480897,78.5629248396872,79.0497732068472,2224021,2489099,14.1261022787825,"BP diastolic",0.137813069687007,-0.0344644515204453,"Combination","Combination"
2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3004249,139.088121229532,138.468257935516,3873326,4432092,21.58916796839,138.529582574326,138.779328445469,3863239,4411272,21.7218503025976,"BP systolic",0.0287117731875161,-0.0114974492349548,"Combination","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3004249,135.648849431204,138.468257935516,12544263,4432092,22.5722405018364,136.466024120266,136.981866120645,12497818,4411272,22.7598007856738,"BP systolic",-0.124906010286527,-0.0226646096438872,"Combination","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3012888,78.0577663393745,78.1218757810547,7218470,2500525,14.3769233716218,78.0885607993984,78.3079786332105,7192296,2489099,14.3480991898721,"BP diastolic",-0.0044591906086629,-0.0152924670305476,"Combination","Combination"
2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3012888,81.183214066361,78.1218757810547,5683718,2500525,14.4735933926352,80.1058238737809,80.0930730825087,5669144,2489099,14.5126784028528,"BP diastolic",0.211511972338811,0.00087859669443956,"Combination","Combination"
2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3004249,139.882804130779,138.468257935516,9793335,4432092,22.2239469363216,139.414491926823,139.464385587819,9768116,4411272,22.1259836631851,"BP systolic",0.0636496388025233,-0.00225498046800488,"Combination","Combination"
15,"Thiazide or thiazide-like diuretics",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3012888,86.5890936233114,78.1218757810547,17749119,2500525,13.6234362946629,85.4040229690151,85.5226376783101,17718981,2489099,13.6383046427003,"BP diastolic",0.621518511124376,-0.00869717405517034,"Single","Combination"
15,"Thiazide or thiazide-like diuretics",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3004249,142.819812567994,138.468257935516,29275348,4432092,20.6407067987465,142.129715949986,141.919964506869,29225466,4411272,19.9518241645145,"BP systolic",0.210823915813883,0.0105128955321216,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3012888,82.6161764281384,78.1218757810547,14310361,2500525,13.6691373303709,81.839656735192,81.5052808883372,14271464,2489099,13.2374745051122,"BP diastolic",0.32879182778404,0.0252597915656564,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3004249,139.505071731663,138.468257935516,24164371,4432092,20.9650721125735,139.28182035761,138.795031428759,24097916,4411272,20.0808469543729,"BP systolic",0.0494543396073035,0.0242414540560222,"Single","Combination"
5,"Beta blockers - cardioselective",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3012888,80.4048449489505,78.1218757810547,22822272,2500525,14.2307389920871,80.1590181649974,80.3380254537343,22698362,2489099,14.1244231636897,"BP diastolic",0.160425201331088,-0.0126735999525343,"Single","Combination"
5,"Beta blockers - cardioselective",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3004249,136.455630244995,138.468257935516,38731839,4432092,21.7560937004789,136.608924912847,136.715403466917,38516248,4411272,21.3499328978566,"BP systolic",-0.0925086882888525,-0.00498730157976491,"Single","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3004249,137.264333663475,138.468257935516,3741963,4432092,22.2106106716534,138.037577497169,137.983706798649,3727427,4411272,22.2322198440502,"BP systolic",-0.0542049153820594,0.00242309130160378,"Combination","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3012888,77.8031987087781,78.1218757810547,2120993,2500525,13.9603593183206,77.8204566683248,78.0173656858181,2112636,2489099,13.9956555239743,"BP diastolic",-0.0228272829524107,-0.0140692958008278,"Combination","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3012888,83.5674981103553,78.1220076254766,552799,2499748,13.7393751526569,78.38266697064,79.1694549314042,550316,2488406,14.2488270134351,"BP diastolic",0.396341931446979,-0.0552177354684965,"Combination","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3004249,139.955857898715,138.466372898306,925808,4430647,21.0105577500868,137.999138337683,138.859053381587,921541,4409965,22.345050300288,"BP systolic",0.0708922161003913,-0.0384834687032648,"Combination","Combination"
1,"ACE inhibitors",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3012888,84.2173112823889,78.1218757810547,54360169,2500525,13.8811120398543,83.9264774087621,83.9987461792,54255388,2489099,13.6408356923292,"BP diastolic",0.439117232382642,-0.00529797235799526,"Single","Combination"
1,"ACE inhibitors",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3004249,140.681027150548,138.468257935516,90806086,4432092,21.1373384603449,140.553801682231,140.428105497998,90629153,4411272,20.4545603040428,"BP systolic",0.104685328249023,0.00614514232349899,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3012888,84.6262779953801,78.1218757810547,16852477,2500525,14.270213829222,83.6829968947182,83.596971319897,16806612,2489099,14.4812525132915,"BP diastolic",0.45580271551404,0.0059404788875996,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",3004249,143.274163904791,138.468257935516,28531617,4432092,21.5339942828427,142.572019966215,142.106733054381,28453628,4411272,21.2179150794014,"BP systolic",0.223177637467082,0.0219289647494923,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,84.6263502824859,77.4455742623771,16851222,929192,14.0330587862212,84.2088144295087,83.7757233468845,16806612,921562,14.2550769384819,"BP diastolic",0.511704264159393,0.0303815324528369,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,143.273807909605,135.948324720787,28529397,1631108,21.0481004316707,142.874351342371,142.738030575967,28453628,1617934,20.7941306978975,"BP systolic",0.348035358943614,0.00655573288370713,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,82.6160720987027,77.4455742623771,14309682,929192,13.42130823631,82.2555383768044,81.4014352187384,14271464,921562,13.0447132492883,"BP diastolic",0.385245442939561,0.0654750427812243,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,139.504898762752,135.948324720787,24163225,1631108,20.4658223220184,139.271954407635,138.014369952366,24097916,1617934,19.6659660684392,"BP systolic",0.173781145267684,0.0639472503355768,"Single","Combination"
2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,81.1831842984887,77.4455742623771,5683310,929192,14.2397916028847,80.5765173655417,80.224946538507,5669144,921562,14.468387216557,"BP diastolic",0.262476456141006,0.024299240943207,"Combination","Combination"
2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,139.882081535868,135.948324720787,9792585,1631108,21.753476739111,139.339331342897,139.309646534898,9768116,1617934,21.9288212800288,"BP systolic",0.18083347605806,0.00135368917555712,"Combination","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,137.26541692652,135.948324720787,3741718,1631108,21.7400194463038,136.83476218136,136.844951481836,3727427,1617934,21.7554431344869,"BP systolic",0.0605837639191642,-0.000468356374704321,"Combination","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,77.8021204006016,77.4455742623771,2120808,929192,13.7173207721314,77.6860669905911,77.4797044422099,2112636,921562,13.6601566343539,"BP diastolic",0.0259924036295006,0.0151068947381048,"Combination","Combination"
2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,138.468272565376,135.948324720787,4431954,1631108,21.9346508990287,137.766126557946,137.782666579387,4411272,1617934,22.1818406486872,"BP systolic",0.114884337853816,-0.000745655949063619,"Combination","Combination"
2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,78.1216921298466,77.4455742623771,2500441,929192,14.1821911058066,77.9280220145063,77.580554575756,2489099,921562,14.2967580992428,"BP diastolic",0.0476737242098441,0.0243039321458941,"Combination","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,78.7041551909951,77.4455742623771,3286292,929192,13.9962110577083,78.4485272790684,78.5333117150944,3238680,921562,13.9176796995031,"BP diastolic",0.0899229743984801,-0.00609185136148064,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,135.16867441025,135.948324720787,5643968,1631108,21.1244270553158,135.360715314837,135.957263187847,5561676,1617934,20.9796985224293,"BP systolic",-0.0369075245683559,-0.0284345302851776,"Single","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,78.0578133448686,77.4455742623771,7218006,929192,14.1416952706295,77.9879213802561,77.7099950634638,7192296,921562,14.3794614193024,"BP diastolic",0.0432931887425889,0.0193280060141392,"Combination","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,135.649313290797,135.948324720787,12543492,1631108,22.1093619012145,135.676250954247,135.825123062804,12497818,1617934,22.616837421051,"BP systolic",-0.0135241998989283,-0.00658235746163007,"Combination","Combination"
1,"ACE inhibitors",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,84.2174505149911,77.4455742623771,54357985,929192,13.6371647371957,84.0868341162611,83.6088467087123,54255388,921562,13.6776454060104,"BP diastolic",0.496575086032627,0.0349466149589415,"Single","Combination"
1,"ACE inhibitors",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,140.681236908318,135.948324720787,90802423,1631108,20.6420641923798,140.593775000968,139.485695321672,90629153,1617934,20.1148923808028,"BP systolic",0.229284830403654,0.0550875271077396,"Single","Combination"
2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,80.067729655965,77.4455742623771,2229566,929192,13.8692728325772,79.1018191046189,79.1159793752609,2224021,921562,13.8202538983126,"BP diastolic",0.189062211497402,-0.00102460278560609,"Combination","Combination"
2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,139.088881706529,135.948324720787,3873069,1631108,21.1047072608529,138.19610120097,138.386236546605,3863239,1617934,21.0484161046907,"BP systolic",0.148808365210893,-0.00903323768827484,"Combination","Combination"
15,"Thiazide or thiazide-like diuretics",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,86.5889387072065,77.4455742623771,17747875,929192,13.3748529604038,86.0849531285128,85.7448554693294,17718981,921562,13.6985887148782,"BP diastolic",0.683623548752153,0.0248272041932321,"Single","Combination"
15,"Thiazide or thiazide-like diuretics",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,142.819190406261,135.948324720787,29273221,1631108,20.1329031585636,142.443394791853,142.092308772299,29225466,1617934,19.6879577213141,"BP systolic",0.341275454978345,0.0178325260813592,"Single","Combination"
5,"Beta blockers - cardioselective",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,80.4049120606556,77.4455742623771,22821487,929192,13.9928716634808,80.2810231120308,79.864611831162,22698362,921562,13.9266788110741,"BP diastolic",0.211488954479726,0.0299002573777838,"Single","Combination"
5,"Beta blockers - cardioselective",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,136.455914061839,135.948324720787,38730555,1631108,21.2751839947217,136.414538766608,135.781224431371,38516248,1617934,20.9828585215476,"BP systolic",0.0238582820801239,0.0301824622506421,"Single","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,83.5674981103553,77.4422948632422,552799,928688,13.4919166886846,78.7180231630884,79.9677648040868,550316,921058,13.9444322755506,"BP diastolic",0.453990592178067,-0.0896229847370436,"Combination","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,139.955857898715,135.943128752502,925808,1630230,20.5115059491839,137.071809748458,137.703663020404,921541,1617056,20.7984693987583,"BP systolic",0.195633083019583,-0.0303797966971308,"Combination","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,78.7041551909951,77.0638839898099,3286292,393257,13.8889767761426,78.5452617683229,79.0947186977256,3238680,390115,13.9540402200361,"BP diastolic",0.118098779170163,-0.0393761893142474,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,135.16867441025,137.222026259063,5643968,700244,21.1761356481272,135.385538014743,136.258346779522,5561676,694722,21.0715747192056,"BP systolic",-0.0969653709691175,-0.0414211456148536,"Single","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,83.5674981103553,77.076304433111,552799,392935,13.3811780281879,80.3594867019608,81.3353175915769,550316,389793,13.7993199670227,"BP diastolic",0.485098820415537,-0.0707158680245222,"Combination","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,139.955857898715,137.249117300902,925808,699696,20.5606101375051,138.7689271832,139.212515408969,921541,694174,20.6687309141305,"BP systolic",0.131646900539945,-0.0214618027401721,"Combination","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,84.6263502824859,77.0638839898099,16851222,393257,13.9261082436497,84.4329729666035,84.4944297188076,16806612,390115,13.8215942996394,"BP diastolic",0.543042331738619,-0.00444643004792026,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,143.273807909605,137.222026259063,28529397,700244,21.0999960747442,143.118606857891,141.749068514282,28453628,694722,20.4135600367773,"BP systolic",0.286814349590566,0.0670896375322036,"Single","Combination"
1,"ACE inhibitors",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,84.2174505149911,77.0638839898099,54357985,393257,13.5270844599169,84.1604752008446,84.8000328674745,54255388,390115,13.5385308039955,"BP diastolic",0.528832842463466,-0.0472398132329939,"Single","Combination"
1,"ACE inhibitors",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,140.681236908318,137.222026259063,90802423,700244,20.6949780549498,140.650649198064,139.24034223478,90629153,694722,20.1396112669499,"BP systolic",0.167152177695945,0.0700265235803115,"Single","Combination"
5,"Beta blockers - cardioselective",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,80.4049120606556,77.0638839898099,22821487,393257,13.8856115928307,80.3455991571926,80.7045598467266,22698362,390115,13.8409407474912,"BP diastolic",0.24061079690366,-0.0259347031450225,"Single","Combination"
5,"Beta blockers - cardioselective",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,136.455914061839,137.222026259063,38730555,700244,21.3265270633028,136.452564319074,135.82634933216,38516248,694722,20.9018782537691,"BP systolic",-0.0359229702496738,0.0299597471246675,"Single","Combination"
2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,78.1216921298466,77.0638839898099,2500441,393257,14.0763736977224,77.9885334424133,77.6467440573677,2489099,390115,14.390573777561,"BP diastolic",0.0751477733365264,0.0237509212856071,"Combination","Combination"
2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",3004249,138.468272565376,137.222026259063,4431954,700244,21.9844538852978,138.268222296675,137.760115058358,4411272,694722,22.4571991190849,"BP systolic",0.0566876172051041,0.0226255836991021,"Combination","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",3012888,77.8021204006016,77.0638839898099,2120808,393257,13.6078889281864,77.6856294118916,77.8390309822497,2112636,390115,13.6099815434442,"BP diastolic",0.0542506199666722,-0.0112712548410444,"Combination","Combination"
